frame.number,frame.time_epoch,ip.src,ip.dst,_ws.col.Protocol,frame.len,_ws.col.Info
"15","1634729201.749065000","172.17.0.12","172.17.0.2","UDP (NDN)","619","Interest /localhop/ndn/nlsr/sync/35=%0A/x%DAc%60%40%01L%5D%D9%86%8C%8F%14%95%9F3%10%07%18%D9%1B%8C%82%CF%A7o%FC%0AbO%90%08%D8%D2%BB%E1%F2%27%909%939%AE%A6%A5%BE%7B%E7%00%12o%8F%08%8A%11%AD%9F%3A%09%9F96%9D%82%13%B6%5D%2F%F9%05b%9F%5B%5B%2Cx%E4%F5%3Eyt5f%AE%AE%16%D2%8E%DA%27%18H%07%8C%EF%FD%3A%EBT%AEn%99%0Fb%7B%5EX%DE%B9y%BD%F0%1C%90%3B%AF%CA%BF_%B9%9B%2Bj1%90%CD%ECu%DE%E8%E3%9F%07%DE%29%E8z%B9%247%06%AD%AA%BB%7F%15%9F%F9%EB%13%A6%9D%7BZ%B82%01%C4%5E%EE%7F%B5cb%7F%D5v45LS%F5%D6%F7%3CN%FF%A3%0BR%F3%F6E%A4%93%ED%7F%97%5E%10%BB%20q%93l%C5y_%26t3%EF.x%E0%93Xv%27%12%C4%0Ei%3E%BA%F8NV%60%27%1E70%D9%18%0A%2F%3D%98%D5%22%09b%3B%F7M%FF%3B%7D%F7iK%3C%EE%C1%E9~%A4%F0A%0E7%A6%C7%DD%C7%12%15%EEMg%05%B2Y%F6F%C7%DE%5Bw~r%24%03%F5%00k%B9K%BDP%DE%E2%C7%17%F1%A8a%D9n%15%1EU%1AY%90Md%98%10%93fP%D2%B0%05%8F%EE%17F%ED%9B3%C8IcH%E9%1FE%FC%EF%3F%F6%7Fi3%17%07%A2%8B%EF%F9R%5Cu%D2%FF%A6%16%88%1D%D4%B5%B9V%E7y%B1%0BZ~%C1%95%F6%18%B3y%95%9AM%24%CC%E5%C9p%27S%BD%FF%D3O3%0E%BE%0CD%CBwLg%A6%1EL%DF%D80E%03M%3D%B3%FA%F4%AD%ED%DE%D3%E3.%A0%A5I%9C%E1%20%AA%FB%95%F1%7B%F1%DB%3B%203%13E%26_%9C%97%F6%E2%14%BA%1B%EC%A4%BE~%2AQ%7B%22%8C.%BE%AC%F6v%B2%A3%E8%C3d%909%01%0BC%B5f%AE%16%F6CK%9F%28v%F1f%94%F4%AA%97%5C%FDCN%7C%ADf%F91%29%E5%A8%F9%0DP%DA%9B%28%BC%A9%E1%E8%0B%BD%29%E4%98%83%9C%97%91%E2%1A9%EF%10%15%2F%CBbE%7B%A6%7D%FCa%85%2C%08%00%2A%DB%F5%2C"
"16","1634729201.750273000","172.17.0.12","172.17.0.3","UDP (NDN)","619","Interest /localhop/ndn/nlsr/sync/35=%0A/x%DAc%60%40%01L%5D%D9%86%8C%8F%14%95%9F3%10%07%18%D9%1B%8C%82%CF%A7o%FC%0AbO%90%08%D8%D2%BB%E1%F2%27%909%939%AE%A6%A5%BE%7B%E7%00%12o%8F%08%8A%11%AD%9F%3A%09%9F96%9D%82%13%B6%5D%2F%F9%05b%9F%5B%5B%2Cx%E4%F5%3Eyt5f%AE%AE%16%D2%8E%DA%27%18H%07%8C%EF%FD%3A%EBT%AEn%99%0Fb%7B%5EX%DE%B9y%BD%F0%1C%90%3B%AF%CA%BF_%B9%9B%2Bj1%90%CD%ECu%DE%E8%E3%9F%07%DE%29%E8z%B9%247%06%AD%AA%BB%7F%15%9F%F9%EB%13%A6%9D%7BZ%B82%01%C4%5E%EE%7F%B5cb%7F%D5v45LS%F5%D6%F7%3CN%FF%A3%0BR%F3%F6E%A4%93%ED%7F%97%5E%10%BB%20q%93l%C5y_%26t3%EF.x%E0%93Xv%27%12%C4%0Ei%3E%BA%F8NV%60%27%1E70%D9%18%0A%2F%3D%98%D5%22%09b%3B%F7M%FF%3B%7D%F7iK%3C%EE%C1%E9~%A4%F0A%0E7%A6%C7%DD%C7%12%15%EEMg%05%B2Y%F6F%C7%DE%5Bw~r%24%03%F5%00k%B9K%BDP%DE%E2%C7%17%F1%A8a%D9n%15%1EU%1AY%90Md%98%10%93fP%D2%B0%05%8F%EE%17F%ED%9B3%C8IcH%E9%1FE%FC%EF%3F%F6%7Fi3%17%07%A2%8B%EF%F9R%5Cu%D2%FF%A6%16%88%1D%D4%B5%B9V%E7y%B1%0BZ~%C1%95%F6%18%B3y%95%9AM%24%CC%E5%C9p%27S%BD%FF%D3O3%0E%BE%0CD%CBwLg%A6%1EL%DF%D80E%03M%3D%B3%FA%F4%AD%ED%DE%D3%E3.%A0%A5I%9C%E1%20%AA%FB%95%F1%7B%F1%DB%3B%203%13E%26_%9C%97%F6%E2%14%BA%1B%EC%A4%BE~%2AQ%7B%22%8C.%BE%AC%F6v%B2%A3%E8%C3d%909%01%0BC%B5f%AE%16%F6CK%9F%28v%F1f%94%F4%AA%97%5C%FDCN%7C%ADf%F91%29%E5%A8%F9%0DP%DA%9B%28%BC%A9%E1%E8%0B%BD%29%E4%98%83%9C%97%91%E2%1A9%EF%10%15%2F%CBbE%7B%A6%7D%FCa%85%2C%08%00%2A%DB%F5%2C"
"17","1634729202.062098000","172.17.0.3","172.17.0.12","UDP (NDN)","619","Interest /localhop/ndn/nlsr/sync/35=%0A/x%DAc%60%40%01L%5D%D9%86%8C%8F%14%95%9F3%10%07%18%D9%1B%8C%82%CF%A7o%FC%0AbO%90%08%D8%D2%BB%E1%F2%27%909%939%AE%A6%A5%BE%7B%E7%00%12o%8F%08%8A%11%AD%9F%3A%09%9F96%9D%82%13%B6%5D%2F%F9%05b%9F%5B%5B%2Cx%E4%F5%3Eyt5f%AE%AE%16%D2%8E%DA%27%18H%07%8C%EF%FD%3A%EBT%AEn%99%0Fb%7B%5EX%DE%B9y%BD%F0%1C%90%3B%AF%CA%BF_%B9%9B%2Bj1%90%CD%ECu%DE%E8%E3%9F%07%DE%29%E8z%B9%247%06%AD%AA%BB%7F%15%9F%F9%EB%13%A6%9D%7BZ%B82%01%C4%5E%EE%7F%B5cb%7F%D5v45LS%F5%D6%F7%3CN%FF%A3%0BR%F3%F6E%A4%93%ED%7F%97%5E%10%BB%20q%93l%C5y_%26t3%EF.x%E0%93Xv%27%12%C4%0Ei%3E%BA%F8NV%60%27%1E70%D9%18%0A%2F%3D%98%D5%22%09b%3B%F7M%FF%3B%7D%F7iK%3C%EE%C1%E9~%A4%F0A%0E7%A6%C7%DD%C7%12%15%EEMg%05%B2Y%F6F%C7%DE%5Bw~r%24%03%F5%00k%B9K%BDP%DE%E2%C7%17%F1%A8a%D9n%15%1EU%1AY%90Md%98%10%93fP%D2%B0%05%8F%EE%17F%ED%9B3%C8IcH%E9%1FE%FC%EF%3F%F6%7Fi3%17%07%A2%8B%EF%F9R%5Cu%D2%FF%A6%16%88%1D%D4%B5%B9V%E7y%B1%0BZ~%C1%95%F6%18%B3y%95%9AM%24%CC%E5%C9p%27S%BD%FF%D3O3%0E%BE%0CD%CBwLg%A6%1EL%DF%D80E%03M%3D%B3%FA%F4%AD%ED%DE%D3%E3.%A0%A5I%9C%E1%20%AA%FB%95%F1%7B%F1%DB%3B%203%13E%26_%9C%97%F6%E2%14%BA%1B%EC%A4%BE~%2AQ%7B%22%8C.%BE%AC%F6v%B2%A3%E8%C3d%909%01%0BC%B5f%AE%16%F6CK%9F%28v%F1f%94%F4%AA%97%5C%FDCN%7C%ADf%F91%29%E5%A8%F9%0DP%DA%9B%28%BC%A9%E1%E8%0B%BD%29%E4%98%83%9C%97%91%E2%1A9%EF%10%15%2F%CBbE%7B%A6%7D%FCa%85%2C%08%00%2A%DB%F5%2C"
"18","1634729202.141414000","172.17.0.2","172.17.0.12","UDP (NDN)","838","Data /localhop/ndn/nlsr/sync/35=%0A/x%DAc%60%40%01L%5D%D9%86%8C%8F%14%95%9F3%10%07%18%D9%1B%8C%82%CF%A7o%FC%0AbO%90%08%D8%D2%BB%E1%F2%27%909%939%AE%A6%A5%BE%7B%E7%00%12o%8F%08%8A%11%AD%9F%3A%09%9F96%9D%82%13%B6%5D%2F%F9%05b%9F%5B%5B%2Cx%E4%F5%3Eyt5f%AE%AE%16%D2%8E%DA%27%18H%07%8C%EF%FD%3A%EBT%AEn%99%0Fb%7B%5EX%DE%B9y%BD%F0%1C%90%3B%AF%CA%BF_%B9%9B%2Bj1%90%CD%ECu%DE%E8%E3%9F%07%DE%29%E8z%B9%247%06%AD%AA%BB%7F%15%9F%F9%EB%13%A6%9D%7BZ%B82%01%C4%5E%EE%7F%B5cb%7F%D5v45LS%F5%D6%F7%3CN%FF%A3%0BR%F3%F6E%A4%93%ED%7F%97%5E%10%BB%20q%93l%C5y_%26t3%EF.x%E0%93Xv%27%12%C4%0Ei%3E%BA%F8NV%60%27%1E70%D9%18%0A%2F%3D%98%D5%22%09b%3B%F7M%FF%3B%7D%F7iK%3C%EE%C1%E9~%A4%F0A%0E7%A6%C7%DD%C7%12%15%EEMg%05%B2Y%F6F%C7%DE%5Bw~r%24%03%F5%00k%B9K%BDP%DE%E2%C7%17%F1%A8a%D9n%15%1EU%1AY%90Md%98%10%93fP%D2%B0%05%8F%EE%17F%ED%9B3%C8IcH%E9%1FE%FC%EF%3F%F6%7Fi3%17%07%A2%8B%EF%F9R%5Cu%D2%FF%A6%16%88%1D%D4%B5%B9V%E7y%B1%0BZ~%C1%95%F6%18%B3y%95%9AM%24%CC%E5%C9p%27S%BD%FF%D3O3%0E%BE%0CD%CBwLg%A6%1EL%DF%D80E%03M%3D%B3%FA%F4%AD%ED%DE%D3%E3.%A0%A5I%9C%E1%20%AA%FB%95%F1%7B%F1%DB%3B%203%13E%26_%9C%97%F6%E2%14%BA%1B%EC%A4%BE~%2AQ%7B%22%8C.%BE%AC%F6v%B2%A3%E8%C3d%909%01%0BC%B5f%AE%16%F6CK%9F%28v%F1f%94%F4%AA%97%5C%FDCN%7C%ADf%F91%29%E5%A8%F9%0DP%DA%9B%28%BC%A9%E1%E8%0B%BD%29%E4%98%83%9C%97%91%E2%1A9%EF%10%15%2F%CBbE%7B%A6%7D%FCa%85%2C%08%00%2A%DB%F5%2C/%FD%D2%D8%F9%3E%AF%B6t/35=%00%00%01%7C%9Dt%11%D7/33=%00"
"19","1634729202.142532000","172.17.0.12","172.17.0.3","UDP (NDN)","838","Data /localhop/ndn/nlsr/sync/35=%0A/x%DAc%60%40%01L%5D%D9%86%8C%8F%14%95%9F3%10%07%18%D9%1B%8C%82%CF%A7o%FC%0AbO%90%08%D8%D2%BB%E1%F2%27%909%939%AE%A6%A5%BE%7B%E7%00%12o%8F%08%8A%11%AD%9F%3A%09%9F96%9D%82%13%B6%5D%2F%F9%05b%9F%5B%5B%2Cx%E4%F5%3Eyt5f%AE%AE%16%D2%8E%DA%27%18H%07%8C%EF%FD%3A%EBT%AEn%99%0Fb%7B%5EX%DE%B9y%BD%F0%1C%90%3B%AF%CA%BF_%B9%9B%2Bj1%90%CD%ECu%DE%E8%E3%9F%07%DE%29%E8z%B9%247%06%AD%AA%BB%7F%15%9F%F9%EB%13%A6%9D%7BZ%B82%01%C4%5E%EE%7F%B5cb%7F%D5v45LS%F5%D6%F7%3CN%FF%A3%0BR%F3%F6E%A4%93%ED%7F%97%5E%10%BB%20q%93l%C5y_%26t3%EF.x%E0%93Xv%27%12%C4%0Ei%3E%BA%F8NV%60%27%1E70%D9%18%0A%2F%3D%98%D5%22%09b%3B%F7M%FF%3B%7D%F7iK%3C%EE%C1%E9~%A4%F0A%0E7%A6%C7%DD%C7%12%15%EEMg%05%B2Y%F6F%C7%DE%5Bw~r%24%03%F5%00k%B9K%BDP%DE%E2%C7%17%F1%A8a%D9n%15%1EU%1AY%90Md%98%10%93fP%D2%B0%05%8F%EE%17F%ED%9B3%C8IcH%E9%1FE%FC%EF%3F%F6%7Fi3%17%07%A2%8B%EF%F9R%5Cu%D2%FF%A6%16%88%1D%D4%B5%B9V%E7y%B1%0BZ~%C1%95%F6%18%B3y%95%9AM%24%CC%E5%C9p%27S%BD%FF%D3O3%0E%BE%0CD%CBwLg%A6%1EL%DF%D80E%03M%3D%B3%FA%F4%AD%ED%DE%D3%E3.%A0%A5I%9C%E1%20%AA%FB%95%F1%7B%F1%DB%3B%203%13E%26_%9C%97%F6%E2%14%BA%1B%EC%A4%BE~%2AQ%7B%22%8C.%BE%AC%F6v%B2%A3%E8%C3d%909%01%0BC%B5f%AE%16%F6CK%9F%28v%F1f%94%F4%AA%97%5C%FDCN%7C%ADf%F91%29%E5%A8%F9%0DP%DA%9B%28%BC%A9%E1%E8%0B%BD%29%E4%98%83%9C%97%91%E2%1A9%EF%10%15%2F%CBbE%7B%A6%7D%FCa%85%2C%08%00%2A%DB%F5%2C/%FD%D2%D8%F9%3E%AF%B6t/35=%00%00%01%7C%9Dt%11%D7/33=%00"
"20","1634729202.144678000","172.17.0.3","172.17.0.12","UDP (NDN)","122","Interest /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%08"
"21","1634729202.145444000","172.17.0.3","172.17.0.12","UDP (NDN)","616","Interest /localhop/ndn/nlsr/sync/35=%0A/x%DAc%60%40%01L%5D%D9%86%8C%8F%14%95%9F3%10%07%18%D9%1B%8C%82%CF%A7o%FC%0AbO%90%08%D8%D2%BB%E1%F2%27%909%939%AE%A6%A5%BE%7B%E7%00%12o%8F%08%8A%11%AD%9F%3A%09%9F96%9D%82%13%B6%5D%2F%F9%05b%9F%5B%5B%2Cx%E4%F5%3Eyt5f%AE%AE%16%D2%8E%DA%27%18H%07%8C%EF%FD%3A%EBT%AEn%99%0Fb%7B%5EX%DE%B9y%BD%F0%1C%90%3B%AF%CA%BF_%B9%9B%2Bj1%90%CD%ECu%DE%E8%E3%9F%07%DE%29%E8z%B9%247%06%AD%AA%BB%7F%15%9F%F9%EB%13%A6%9D%7BZ%B82%01%C4%5E%EE%7F%B5cb%7F%D5v45LS%F5%D6%F7%3CN%FF%A3%8B.%BEg%B6%96%A6%E4%02%D5%C9%E8f%DE%5D%F0%C0%27%B1%ECN%24%88%1D%D2%7Ct%F1%9D%AC%C0N%3Cn%60%B21%14%5Ez0%ABE%12%C4v%EE%9B%FEw%FA%EE%D3%96x%DC%83%D3%FDH%E1%83%12n%7C%C9%F3%95e%15%2Fw%00%D9%2C%7B%A3c%EF%AD%3B%3F9%92%81z%80%B5%DC%A5%5E%28o%F1%E3%8Bx%D4%B0l%B7%0A%8F%2A%8D%2C%C8%262L%88I3%28i%D8%82G%F7%0B%A3%F6%CD%19%E4%A41%A4%F4%8F%22%FE%F7%1F%FB%BF%B4%99%8B%03%D1%E3%AB%80%EF%B5%DF%0A%85%8D%BBAj%82%BA6%D7%EA%3C%2FvA%CB%2F%B8%D2%1Ec6%AFR%B3%89%84%B9%3C%19%EEd%AA%F7%7F%FAi%C6%C1%97%81h%F9%8E%E9%CC%D4%83%E9%1B%1B%A6h%A0%A9gV%9F%BE%B5%DD%7Bz%DC%05%B44%893%1CDu%BF2~%2F~%7B%07df%A2%C8%E4%8B%F3%D2%5E%9CBw%83%9D%D4%D7O%25jO%84A%EA%CF%FC%9Aa%92%98%9F1%11%24%BE%AC%F6v%B2%A3%E8%C3d%90x%C0%C2P%AD%99%AB%85%FD%D0%D2%27%8A%5D%BC%19%25%BD%EA%25W%FF%90%13_%ABY~LJ9j~%03%94%F6%26%0Aoj8%FABo%0A%85i%189%AE%91%F3%0EQ%F1%B2%2CV%B4g%DA%C7%1FV%C8%82%00%D7N%EEB"
"22","1634729202.146314000","172.17.0.2","172.17.0.12","UDP (NDN)","122","Interest /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%08"
"23","1634729202.147500000","172.17.0.2","172.17.0.12","UDP (NDN)","616","Interest /localhop/ndn/nlsr/sync/35=%0A/x%DAc%60%40%01L%5D%D9%86%8C%8F%14%95%9F3%10%07%18%D9%1B%8C%82%CF%A7o%FC%0AbO%90%08%D8%D2%BB%E1%F2%27%909%939%AE%A6%A5%BE%7B%E7%00%12o%8F%08%8A%11%AD%9F%3A%09%9F96%9D%82%13%B6%5D%2F%F9%05b%9F%5B%5B%2Cx%E4%F5%3Eyt5f%AE%AE%16%D2%8E%DA%27%18H%07%8C%EF%FD%3A%EBT%AEn%99%0Fb%7B%5EX%DE%B9y%BD%F0%1C%90%3B%AF%CA%BF_%B9%9B%2Bj1%90%CD%ECu%DE%E8%E3%9F%07%DE%29%E8z%B9%247%06%AD%AA%BB%7F%15%9F%F9%EB%13%A6%9D%7BZ%B82%01%C4%5E%EE%7F%B5cb%7F%D5v45LS%F5%D6%F7%3CN%FF%A3%8B.%BEg%B6%96%A6%E4%02%D5%C9%E8f%DE%5D%F0%C0%27%B1%ECN%24%88%1D%D2%7Ct%F1%9D%AC%C0N%3Cn%60%B21%14%5Ez0%ABE%12%C4v%EE%9B%FEw%FA%EE%D3%96x%DC%83%D3%FDH%E1%83%12n%7C%C9%F3%95e%15%2Fw%00%D9%2C%7B%A3c%EF%AD%3B%3F9%92%81z%80%B5%DC%A5%5E%28o%F1%E3%8Bx%D4%B0l%B7%0A%8F%2A%8D%2C%C8%262L%88I3%28i%D8%82G%F7%0B%A3%F6%CD%19%E4%A41%A4%F4%8F%22%FE%F7%1F%FB%BF%B4%99%8B%03%D1%E3%AB%80%EF%B5%DF%0A%85%8D%BBAj%82%BA6%D7%EA%3C%2FvA%CB%2F%B8%D2%1Ec6%AFR%B3%89%84%B9%3C%19%EEd%AA%F7%7F%FAi%C6%C1%97%81h%F9%8E%E9%CC%D4%83%E9%1B%1B%A6h%A0%A9gV%9F%BE%B5%DD%7Bz%DC%05%B44%893%1CDu%BF2~%2F~%7B%07df%A2%C8%E4%8B%F3%D2%5E%9CBw%83%9D%D4%D7O%25jO%84A%EA%CF%FC%9Aa%92%98%9F1%11%24%BE%AC%F6v%B2%A3%E8%C3d%90x%C0%C2P%AD%99%AB%85%FD%D0%D2%27%8A%5D%BC%19%25%BD%EA%25W%FF%90%13_%ABY~LJ9j~%03%94%F6%26%0Aoj8%FABo%0A%85i%189%AE%91%F3%0EQ%F1%B2%2CV%B4g%DA%C7%1FV%C8%82%00%D7N%EEB"
"24","1634729202.152851000","172.17.0.12","172.17.0.2","UDP (NDN)","122","Interest /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%08"
"25","1634729202.152950000","172.17.0.12","172.17.0.3","UDP (NDN)","122","Interest /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%08"
"26","1634729202.153409000","172.17.0.12","172.17.0.2","UDP (NDN)","616","Interest /localhop/ndn/nlsr/sync/35=%0A/x%DAc%60%40%01L%5D%D9%86%8C%8F%14%95%9F3%10%07%18%D9%1B%8C%82%CF%A7o%FC%0AbO%90%08%D8%D2%BB%E1%F2%27%909%939%AE%A6%A5%BE%7B%E7%00%12o%8F%08%8A%11%AD%9F%3A%09%9F96%9D%82%13%B6%5D%2F%F9%05b%9F%5B%5B%2Cx%E4%F5%3Eyt5f%AE%AE%16%D2%8E%DA%27%18H%07%8C%EF%FD%3A%EBT%AEn%99%0Fb%7B%5EX%DE%B9y%BD%F0%1C%90%3B%AF%CA%BF_%B9%9B%2Bj1%90%CD%ECu%DE%E8%E3%9F%07%DE%29%E8z%B9%247%06%AD%AA%BB%7F%15%9F%F9%EB%13%A6%9D%7BZ%B82%01%C4%5E%EE%7F%B5cb%7F%D5v45LS%F5%D6%F7%3CN%FF%A3%8B.%BEg%B6%96%A6%E4%02%D5%C9%E8f%DE%5D%F0%C0%27%B1%ECN%24%88%1D%D2%7Ct%F1%9D%AC%C0N%3Cn%60%B21%14%5Ez0%ABE%12%C4v%EE%9B%FEw%FA%EE%D3%96x%DC%83%D3%FDH%E1%83%12n%7C%C9%F3%95e%15%2Fw%00%D9%2C%7B%A3c%EF%AD%3B%3F9%92%81z%80%B5%DC%A5%5E%28o%F1%E3%8Bx%D4%B0l%B7%0A%8F%2A%8D%2C%C8%262L%88I3%28i%D8%82G%F7%0B%A3%F6%CD%19%E4%A41%A4%F4%8F%22%FE%F7%1F%FB%BF%B4%99%8B%03%D1%E3%AB%80%EF%B5%DF%0A%85%8D%BBAj%82%BA6%D7%EA%3C%2FvA%CB%2F%B8%D2%1Ec6%AFR%B3%89%84%B9%3C%19%EEd%AA%F7%7F%FAi%C6%C1%97%81h%F9%8E%E9%CC%D4%83%E9%1B%1B%A6h%A0%A9gV%9F%BE%B5%DD%7Bz%DC%05%B44%893%1CDu%BF2~%2F~%7B%07df%A2%C8%E4%8B%F3%D2%5E%9CBw%83%9D%D4%D7O%25jO%84A%EA%CF%FC%9Aa%92%98%9F1%11%24%BE%AC%F6v%B2%A3%E8%C3d%90x%C0%C2P%AD%99%AB%85%FD%D0%D2%27%8A%5D%BC%19%25%BD%EA%25W%FF%90%13_%ABY~LJ9j~%03%94%F6%26%0Aoj8%FABo%0A%85i%189%AE%91%F3%0EQ%F1%B2%2CV%B4g%DA%C7%1FV%C8%82%00%D7N%EEB"
"27","1634729202.153628000","172.17.0.12","172.17.0.3","UDP (NDN)","616","Interest /localhop/ndn/nlsr/sync/35=%0A/x%DAc%60%40%01L%5D%D9%86%8C%8F%14%95%9F3%10%07%18%D9%1B%8C%82%CF%A7o%FC%0AbO%90%08%D8%D2%BB%E1%F2%27%909%939%AE%A6%A5%BE%7B%E7%00%12o%8F%08%8A%11%AD%9F%3A%09%9F96%9D%82%13%B6%5D%2F%F9%05b%9F%5B%5B%2Cx%E4%F5%3Eyt5f%AE%AE%16%D2%8E%DA%27%18H%07%8C%EF%FD%3A%EBT%AEn%99%0Fb%7B%5EX%DE%B9y%BD%F0%1C%90%3B%AF%CA%BF_%B9%9B%2Bj1%90%CD%ECu%DE%E8%E3%9F%07%DE%29%E8z%B9%247%06%AD%AA%BB%7F%15%9F%F9%EB%13%A6%9D%7BZ%B82%01%C4%5E%EE%7F%B5cb%7F%D5v45LS%F5%D6%F7%3CN%FF%A3%8B.%BEg%B6%96%A6%E4%02%D5%C9%E8f%DE%5D%F0%C0%27%B1%ECN%24%88%1D%D2%7Ct%F1%9D%AC%C0N%3Cn%60%B21%14%5Ez0%ABE%12%C4v%EE%9B%FEw%FA%EE%D3%96x%DC%83%D3%FDH%E1%83%12n%7C%C9%F3%95e%15%2Fw%00%D9%2C%7B%A3c%EF%AD%3B%3F9%92%81z%80%B5%DC%A5%5E%28o%F1%E3%8Bx%D4%B0l%B7%0A%8F%2A%8D%2C%C8%262L%88I3%28i%D8%82G%F7%0B%A3%F6%CD%19%E4%A41%A4%F4%8F%22%FE%F7%1F%FB%BF%B4%99%8B%03%D1%E3%AB%80%EF%B5%DF%0A%85%8D%BBAj%82%BA6%D7%EA%3C%2FvA%CB%2F%B8%D2%1Ec6%AFR%B3%89%84%B9%3C%19%EEd%AA%F7%7F%FAi%C6%C1%97%81h%F9%8E%E9%CC%D4%83%E9%1B%1B%A6h%A0%A9gV%9F%BE%B5%DD%7Bz%DC%05%B44%893%1CDu%BF2~%2F~%7B%07df%A2%C8%E4%8B%F3%D2%5E%9CBw%83%9D%D4%D7O%25jO%84A%EA%CF%FC%9Aa%92%98%9F1%11%24%BE%AC%F6v%B2%A3%E8%C3d%90x%C0%C2P%AD%99%AB%85%FD%D0%D2%27%8A%5D%BC%19%25%BD%EA%25W%FF%90%13_%ABY~LJ9j~%03%94%F6%26%0Aoj8%FABo%0A%85i%189%AE%91%F3%0EQ%F1%B2%2CV%B4g%DA%C7%1FV%C8%82%00%D7N%EEB"
"28","1634729202.160809000","172.17.0.2","172.17.0.12","UDP (NDN)","806","Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%08/35=%00%00%01%7C%9Dt%11%EB/33=%00"
"29","1634729202.161742000","172.17.0.12","172.17.0.3","UDP (NDN)","806","Data /localhop/ndn/nlsr/LSA/edu/usalp/%C1.Router/server2/NAME/%08/35=%00%00%01%7C%9Dt%11%EB/33=%00"
"30","1634729202.437513000","172.17.0.12","172.17.0.3","UDP (NDN)","84","Interest /ndn/edu/uaslp/home/coffee3"
"31","1634729202.440411000","172.17.0.3","172.17.0.12","UDP (NDN)","234","Data /ndn/edu/uaslp/home/coffee3"
"32","1634729203.454658000","172.17.0.12","172.17.0.3","UDP (NDN)","85","Interest /ndn/edu/uaslp/move/moving15"
"33","1634729203.458632000","172.17.0.3","172.17.0.12","UDP (NDN)","235","Data /ndn/edu/uaslp/move/moving15"
"34","1634729204.474565000","172.17.0.12","172.17.0.3","UDP (NDN)","82","Interest /ndn/edu/uaslp/work/task4"
"35","1634729204.477639000","172.17.0.3","172.17.0.12","UDP (NDN)","229","Data /ndn/edu/uaslp/work/task4"
"36","1634729205.498423000","172.17.0.12","172.17.0.2","UDP (NDN)","85","Interest /ndn/edu/uaslp/move/moving04"
"37","1634729205.504155000","172.17.0.2","172.17.0.12","UDP (NDN)","237","Data /ndn/edu/uaslp/move/moving04"
"38","1634729205.648112000",,,"ARP","42","Who has 172.17.0.3? Tell 172.17.0.12"
"39","1634729205.648285000",,,"ARP","42","172.17.0.3 is at 02:42:ac:11:00:03"
